100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
100.944,839.360,31.887
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.098,819.793,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
102.149,819.715,31.663
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.949,819.441,31.658
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
101.932,819.034,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.162,819.154,31.654
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.175,818.878,31.652
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.036,818.760,31.651
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.281,818.612,31.648
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.178,818.013,31.643
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.271,818.144,31.640
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.290,817.765,31.638
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.156,817.482,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
102.221,817.223,31.633
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
104.534,816.759,31.626
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
212.754,816.922,31.627
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
193.158,816.584,31.624
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
208.731,816.425,31.621
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
136.564,816.438,31.622
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
1769.935,816.420,31.611
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.543,31.600
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.977,31.595
NaN,815.416,31.595
NaN,815.416,31.595
NaN,815.416,31.595
NaN,815.416,31.595
NaN,815.416,31.595
NaN,815.416,31.595
NaN,815.416,31.595
