122.336	2.277	22949.059
122.222	2.129	22938.142
122.162	2.096	22932.166
122.241	2.244	22939.041
122.038	2.222	22919.178
122.210	2.173	22935.842
122.149	2.272	22929.657
121.919	2.255	22904.591
121.916	2.189	22903.964
122.057	2.222	22920.073
122.019	2.337	22915.626
121.928	2.140	22906.262
121.798	2.272	22892.257
121.919	2.354	22904.591
121.995	2.393	22913.688
121.868	2.146	22897.643
121.812	2.426	22892.312
121.781	2.343	22889.126
121.682	2.343	22878.113
121.479	2.294	22858.148
121.617	2.261	22871.123
121.686	2.426	22878.947
121.728	2.080	22884.217
121.448	2.376	22852.312
121.509	2.250	22861.117
121.530	2.448	22862.419
121.262	2.332	22832.646
121.645	2.629	22876.338
121.353	2.250	22842.162
121.277	2.497	22835.562
121.419	2.299	22849.344
121.162	2.382	22821.473
121.272	2.448	22834.521
121.218	2.299	22826.977
121.306	2.442	22838.317
121.295	2.343	22836.234
120.932	2.343	22796.200
121.085	2.343	22814.678
121.054	2.360	22808.852
120.980	2.426	22802.689
121.066	2.376	22811.141
120.912	2.211	22794.910
120.934	2.360	22796.616
120.841	2.524	22786.720
120.600	2.475	22761.686
121.103	2.508	22815.555
120.638	2.459	22763.837
120.849	2.311	22788.175
120.800	2.360	22781.483
120.764	2.475	22779.949
120.738	2.492	22774.962
120.547	2.508	22754.382
120.553	2.492	22755.421
120.617	2.376	22762.346
120.551	2.453	22755.005
120.589	2.634	22759.610
120.511	2.437	22749.987
120.647	2.519	22765.499
120.120	2.470	22706.871
120.458	2.552	22745.143
120.512	2.420	22750.195
120.460	2.453	22745.558
120.330	2.420	22731.108
120.222	2.420	22718.362
120.161	2.398	22712.082
120.281	2.481	22724.438
120.062	2.530	22701.011
120.222	2.448	22718.362
120.097	2.431	22704.977
120.139	2.546	22710.394
120.195	2.365	22715.844
120.106	2.546	22706.635
120.061	2.563	22700.804
120.028	2.332	22697.046
119.852	2.580	22679.078
119.993	2.398	22692.876
119.806	2.464	22672.844
119.977	2.497	22692.434
119.764	2.514	22667.439
119.672	2.514	22657.645
119.897	2.481	22682.441
119.679	2.662	22658.887
119.833	2.530	22675.352
119.672	2.398	22657.645
119.628	2.684	22654.292
119.722	2.569	22662.035
119.689	2.470	22660.748
119.548	2.536	22644.325
119.369	2.487	22622.943
119.593	2.717	22650.135
119.699	2.470	22660.150
119.355	2.585	22622.925
119.521	2.487	22641.617
119.384	2.536	22625.835
119.596	2.580	22650.755
119.303	2.745	22617.934
119.339	2.696	22619.827
119.249	2.498	22610.277
119.021	2.580	22584.794
119.185	2.729	22605.689
119.237	2.745	22610.468
119.076	2.597	22592.646
119.240	2.646	22611.087
118.912	2.613	22574.024
119.050	2.448	22590.157
119.139	2.498	22599.483
118.915	2.695	22574.642
118.928	2.481	22574.653
118.899	2.613	22571.550
118.856	2.448	22568.437
118.811	2.745	22562.451
118.535	2.613	22532.523
118.804	2.794	22563.678
118.903	2.629	22572.374
118.538	2.679	22533.140
118.720	2.448	22552.741
118.764	2.729	22558.518
118.529	2.597	22533.958
118.622	2.712	22541.598
118.472	2.778	22525.516
118.474	2.630	22525.928
118.409	2.613	22518.719
118.443	2.762	22522.632
118.589	2.712	22537.886
118.382	2.586	22516.042
118.415	2.816	22517.282
118.303	2.701	22505.960
118.500	2.602	22528.401
118.216	2.750	22496.912
118.137	2.767	22489.309
118.249	2.685	22500.612
118.268	2.668	22501.847
118.116	2.619	22485.405
118.121	2.668	22486.227
118.106	2.701	22486.023
118.114	2.668	22484.994
117.960	2.586	22468.165
118.022	2.718	22474.935
117.894	2.882	22460.578
117.912	2.800	22463.862
117.927	2.767	22464.268
117.794	2.734	22448.896
117.848	2.767	22456.688
117.799	2.685	22449.922
117.449	2.938	22412.920
117.626	2.872	22431.714
117.584	2.707	22426.188
117.643	2.806	22432.525
117.485	2.740	22414.741
117.752	2.839	22445.832
117.519	2.756	22418.829
117.436	2.723	22410.462
117.503	2.921	22418.225
117.558	2.822	22423.738
117.327	2.663	22399.453
117.492	2.778	22416.176
117.335	2.712	22398.620
117.316	2.877	22397.405
117.088	2.762	22371.113
117.315	2.696	22397.200
117.185	2.894	22382.317
117.211	2.712	22384.757
117.285	2.844	22393.939
117.151	2.844	22378.240
117.159	2.872	22379.877
117.015	2.690	22362.150
117.009	2.707	22363.395
117.031	2.773	22365.217
116.931	2.740	22353.415
117.097	2.806	22372.954
116.813	2.674	22340.827
116.814	2.707	22341.031
116.853	2.806	22345.914
116.871	2.690	22346.915
116.817	2.927	22341.644
116.869	2.745	22346.506
116.720	2.943	22330.475
116.741	2.943	22331.882
116.650	2.976	22321.946
116.548	2.844	22312.247
116.587	2.894	22314.850
116.325	2.960	22286.737
116.570	2.795	22314.058
116.370	2.745	22290.350
116.453	2.927	22301.308
116.405	2.762	22294.604
116.328	2.861	22287.144
116.264	2.993	22279.864
116.338	2.943	22286.708
116.152	2.927	22268.168
116.365	2.861	22289.330
116.044	2.844	22254.823
116.260	2.844	22279.049
116.152	2.778	22265.693
116.194	2.845	22271.366
116.197	2.878	22271.977
116.013	2.960	22251.396
116.214	2.944	22272.762
115.948	2.894	22243.728
115.863	3.059	22234.676
116.076	2.911	22258.456
115.804	3.059	22228.239
116.050	3.059	22256.045
115.911	2.977	22239.082
115.926	2.987	22241.931
115.890	2.839	22237.489
115.742	2.889	22221.195
115.439	3.004	22187.252
115.615	2.954	22206.510
115.626	2.971	22208.745
115.555	2.905	22199.884
115.558	2.987	22200.494
115.528	2.954	22197.080
115.449	2.938	22186.804
115.626	2.955	22208.745
115.491	3.004	22192.449
115.306	3.186	22171.387
115.597	2.922	22205.533
115.427	3.153	22185.019
115.322	3.120	22174.634
115.366	2.988	22178.201
115.257	2.905	22166.809
115.408	2.889	22183.843
115.203	2.955	22158.942
115.170	3.071	22157.411
115.129	3.055	22151.982
115.125	3.269	22151.171
115.317	3.088	22173.620
115.209	3.104	22160.159
114.981	3.121	22135.598
114.906	2.956	22125.971
114.855	3.022	22121.008
114.907	3.253	22126.174
114.699	3.335	22102.843
114.781	3.054	22113.872
114.911	3.120	22126.984
114.713	3.070	22105.677
114.927	2.971	22130.023
114.937	3.087	22129.568
114.714	3.169	22105.879
114.670	3.103	22099.659
114.575	3.070	22090.973
114.586	3.087	22090.716
114.766	3.054	22111.038
114.498	3.109	22080.973
114.654	3.192	22099.105
114.410	3.076	22071.237
114.517	3.076	22082.332
114.314	3.076	22059.892
114.238	3.109	22052.394
114.606	3.159	22092.280
114.173	3.126	22044.639
114.473	3.291	22078.603
114.202	3.126	22047.810
114.316	3.335	22062.779
114.250	3.351	22052.334
114.232	3.087	22051.384
114.198	3.005	22047.204
114.265	3.071	22055.364
114.142	3.203	22041.067
114.171	3.384	22044.236
113.866	3.236	22009.356
114.025	3.153	22027.995
113.840	3.236	22006.599
113.978	3.302	22023.683
113.740	3.203	21994.504
113.804	3.352	22002.029
113.996	3.335	22024.830
113.836	3.088	22005.793
113.760	3.137	21998.333
113.537	3.137	21971.822
113.630	3.154	21982.689
113.706	3.434	21992.624
113.567	3.220	21975.376
113.587	3.236	21979.202
113.451	3.318	21962.373
113.525	3.137	21971.893
113.635	3.186	21983.696
113.510	3.203	21969.074
113.398	3.335	21956.883
113.389	3.219	21955.072
113.394	3.219	21956.078
113.488	3.236	21967.132
113.184	3.219	21932.062
113.203	3.274	21935.680
113.329	3.241	21948.177
113.105	3.076	21923.849
113.223	3.241	21937.213
113.032	3.192	21914.361
112.953	3.324	21906.161
112.914	3.291	21901.020
113.075	3.274	21920.310
112.927	3.324	21903.429
112.936	3.307	21902.949
112.909	3.434	21902.304
112.933	3.236	21902.346
112.894	3.302	21899.494
112.897	3.385	21900.096
112.884	3.236	21897.487
112.814	3.385	21891.105
112.863	3.434	21895.760
112.876	3.319	21898.370
112.734	3.154	21880.234
112.688	3.220	21875.986
112.590	3.429	21866.296
112.685	3.412	21875.385
112.493	3.363	21854.526
112.608	3.429	21867.615
112.503	3.247	21854.240
112.528	3.396	21859.050
112.540	3.396	21858.964
112.428	3.247	21846.685
112.547	3.346	21860.367
112.329	3.297	21834.531
112.332	3.478	21837.422
112.317	3.363	21834.419
112.171	3.396	21817.855
112.224	3.346	21823.477
112.246	3.280	21825.389
112.082	3.280	21807.527
112.128	3.297	21811.744
112.027	3.429	21801.512
112.050	3.412	21803.619
112.086	3.429	21806.035
111.844	3.424	21779.892
112.129	3.308	21811.944
111.870	3.622	21782.594
111.992	3.622	21797.007
111.900	3.407	21786.096
111.716	3.622	21766.593
111.751	3.523	21768.796
111.680	3.440	21759.606
111.894	3.308	21785.097
111.639	3.374	21756.409
111.830	3.396	21779.588
111.757	3.396	21769.994
111.560	3.429	21747.926
111.584	3.462	21750.221
111.523	3.429	21743.038
111.435	3.561	21735.264
111.442	3.512	21734.166
111.422	3.462	21732.672
111.673	3.495	21760.702
111.431	3.446	21732.172
111.365	3.534	21726.297
111.441	3.666	21733.966
111.154	3.584	21701.324
111.322	3.518	21720.221
111.220	3.534	21707.183
111.122	3.402	21697.248
111.267	3.567	21714.052
111.011	3.534	21684.935
111.091	3.518	21693.571
110.916	3.633	21673.323
111.249	3.600	21712.761
111.090	3.633	21693.372
110.984	3.534	21682.058
111.013	3.567	21685.333
110.890	3.617	21670.448
110.898	3.518	21672.039
111.049	3.567	21687.706
110.904	3.584	21673.233
110.841	3.584	21665.497
110.692	3.683	21647.964
110.610	3.589	21638.965
110.836	3.391	21664.702
110.640	3.457	21642.427
110.755	3.605	21655.690
110.607	3.556	21638.369
110.479	3.556	21624.843
110.715	3.440	21650.236
110.699	3.572	21649.355
110.553	3.556	21632.440
110.579	3.374	21635.106
110.403	3.744	21616.855
110.464	3.628	21621.865
110.460	3.694	21621.071
110.588	3.760	21636.894
110.431	3.727	21617.614
110.301	3.760	21603.716
110.317	3.744	21604.589
110.218	3.595	21594.354
110.201	3.826	21590.984
110.158	3.760	21587.259
110.168	3.771	21589.043
110.151	3.507	21585.871
110.052	3.738	21575.654
110.133	3.606	21584.604
110.027	3.688	21570.701
110.023	3.507	21572.210
109.926	3.771	21560.101
109.925	3.606	21559.903
109.940	3.573	21562.675
109.789	3.639	21544.493
109.794	3.738	21545.482
109.718	3.771	21535.248
109.684	3.689	21533.128
109.853	3.854	21552.555
109.586	3.738	21520.659
109.672	3.590	21533.057
109.739	3.755	21539.402
109.713	3.705	21536.562
109.616	3.771	21524.287
109.419	3.738	21501.478
109.611	3.688	21525.601
109.675	3.804	21531.348
109.438	3.804	21502.928
109.374	3.771	21497.198
109.301	3.655	21487.392
109.575	3.738	21520.787
109.379	3.639	21498.185
109.336	3.705	21491.998
109.431	3.622	21503.849
109.306	3.622	21488.379
109.221	3.793	21480.819
109.246	3.975	21481.143
109.205	3.744	21477.661
109.181	3.612	21475.230
109.116	3.843	21467.017
109.130	3.711	21469.778
109.113	3.694	21466.425
108.894	3.744	21441.497
108.975	3.859	21450.543
108.782	3.744	21428.462
108.860	3.887	21439.213
108.966	3.739	21448.769
108.782	3.772	21428.462
108.961	3.821	21450.089
108.645	3.821	21412.630
108.812	3.821	21432.064
108.809	3.788	21431.473
108.624	3.920	21410.805
108.739	3.953	21424.411
108.614	3.821	21408.837
108.602	3.937	21408.783
108.768	3.887	21425.705
108.342	3.920	21377.637
108.643	3.871	21412.237
108.385	3.854	21381.669
108.237	3.970	21366.045
108.459	4.052	21389.490
108.260	3.838	21368.254
108.409	3.953	21386.387
108.246	3.986	21365.504
108.262	3.783	21368.647
108.333	3.849	21375.869
108.148	4.031	21355.100
108.182	3.882	21359.664
108.166	3.882	21356.522
108.072	4.064	21346.912
108.033	3.965	21341.372
108.097	3.833	21349.510
108.008	3.816	21338.776
108.086	4.014	21347.351
107.941	3.888	21332.168
107.916	3.822	21329.379
107.904	3.805	21327.025
108.072	4.168	21346.912
107.731	3.987	21306.386
107.836	3.987	21320.426
107.844	3.970	21319.684
107.655	3.954	21298.037
107.693	4.135	21303.170
107.679	3.937	21300.427
107.556	3.992	21287.307
107.675	3.926	21299.644
107.576	3.909	21289.107
107.510	4.025	21280.417
107.595	3.975	21290.516
107.449	3.794	21275.023
107.510	3.942	21280.417
107.390	3.860	21267.712
107.383	4.091	21266.342
107.295	3.810	21255.677
107.447	3.860	21274.631
107.454	3.992	21273.885
107.301	3.943	21256.850
107.338	4.075	21261.969
107.185	3.910	21242.837
107.224	4.207	21248.342
107.242	3.926	21249.548
107.244	3.976	21249.939
107.142	4.042	21238.669
107.127	4.075	21235.738
106.998	3.937	21221.132
107.047	4.036	21226.464
106.923	4.036	21213.041
106.910	4.102	21210.308
106.782	4.020	21196.124
106.766	3.937	21195.122
106.970	4.086	21217.783
106.620	4.069	21177.060
106.930	4.086	21214.407
106.832	3.987	21201.444
106.830	4.141	21203.368
106.720	4.075	21188.076
106.531	4.223	21168.200
106.657	4.075	21182.347
106.529	3.976	21165.689
106.609	3.976	21177.037
106.566	4.009	21170.778
106.632	4.108	21179.594
106.729	3.926	21190.026
106.490	3.992	21162.333
106.501	4.147	21164.476
106.536	4.246	21167.053
106.319	4.296	21141.572
106.518	3.998	21165.667
106.169	4.131	21124.927
106.313	4.048	21142.526
106.436	4.131	21156.059
106.191	4.048	21127.084
106.044	4.164	21110.850
106.055	4.197	21110.865
106.304	4.131	21140.775
106.192	4.197	21127.278
106.196	4.098	21128.056
106.007	4.230	21105.782
105.977	4.131	21102.076
106.095	4.279	21116.712
106.020	4.197	21106.185
105.799	4.246	21081.790
105.950	4.346	21098.759
105.788	4.197	21079.654
106.023	4.330	21108.892
105.917	4.297	21094.472
105.751	4.263	21076.721
105.792	4.148	21080.431
105.808	4.396	21081.412
105.511	4.412	21048.324
105.700	4.330	21068.754
105.570	4.148	21053.580
105.692	4.230	21069.327
105.593	4.346	21056.109
105.506	4.313	21047.354
105.546	4.181	21051.052
105.474	4.230	21043.277
105.399	4.164	21034.733
105.305	4.115	21022.516
105.436	4.230	21039.971
105.388	4.197	21032.602
105.355	4.280	21030.268
105.457	4.346	21041.914
105.341	4.362	21027.556
105.219	4.318	21013.985
105.287	4.203	21021.157
105.164	4.236	21007.400
105.268	4.368	21019.411
105.048	4.302	20992.887
105.171	4.087	21008.755
105.079	4.318	20996.949
104.928	4.219	20979.744
105.191	4.384	21010.692
104.997	4.203	20987.086
105.038	4.385	20993.080
104.774	4.451	20959.663
104.724	4.352	20956.201
104.870	4.302	20972.404
104.783	4.434	20961.594
104.719	4.352	20955.235
104.733	4.335	20955.809
104.785	4.335	20961.981
104.721	4.533	20955.621
104.647	4.319	20945.206
104.732	4.533	20957.746
104.551	4.434	20934.620
104.542	4.352	20934.821
104.537	4.434	20933.856
104.491	4.500	20926.726
104.541	4.302	20934.628
104.492	4.467	20926.919
104.493	4.186	20927.305
104.563	4.517	20936.935
104.420	4.286	20919.039
104.427	4.440	20920.389
104.300	4.407	20903.660
104.305	4.407	20906.755
104.013	4.325	20871.856
104.344	4.638	20910.202
104.175	4.407	20891.405
104.133	4.407	20885.064
104.133	4.391	20885.064
104.110	4.457	20882.768
103.976	4.325	20866.485
103.971	4.341	20867.656
103.969	4.423	20865.138
103.935	4.473	20862.478
103.996	4.423	20870.526
103.921	4.539	20859.785
103.883	4.506	20856.358
103.791	4.440	20844.300
103.724	4.423	20837.249
103.929	4.473	20861.324
103.822	4.291	20848.319
103.581	4.600	20821.241
103.796	4.452	20845.262
103.567	4.419	20818.552
103.698	4.501	20834.195
103.534	4.584	20813.967
103.682	4.551	20833.063
103.618	4.551	20824.461
103.453	4.369	20806.192
103.522	4.650	20813.798
103.537	4.650	20814.543
103.341	4.507	20792.288
103.445	4.556	20804.657
103.367	4.424	20795.331
103.429	4.424	20803.530
103.361	4.672	20794.180
103.186	4.589	20773.662
103.187	4.556	20773.853
103.189	4.556	20774.428
103.287	4.639	20785.628
103.071	4.540	20759.025
103.097	4.518	20764.389
103.068	4.683	20758.451
103.085	4.567	20761.899
103.078	4.534	20760.366
103.096	4.518	20762.060
103.005	4.683	20752.031
102.843	4.567	20732.128
102.780	4.468	20725.726
102.908	4.551	20741.055
102.844	4.567	20732.319
102.654	4.661	20710.989
102.918	4.860	20740.831
102.638	4.513	20707.739
102.829	4.612	20731.396
102.590	4.546	20702.271
102.559	4.711	20700.244
102.541	4.480	20696.615
102.593	4.513	20702.844
102.579	4.595	20702.117
102.520	4.711	20694.360
102.496	4.689	20691.725
102.474	4.772	20689.281
102.493	4.623	20690.961
102.412	4.739	20680.958
102.445	4.673	20685.501
102.353	4.739	20675.353
102.336	4.788	20671.918
102.224	4.772	20659.727
102.360	4.788	20674.740
102.315	4.739	20669.860
102.276	4.623	20666.128
102.097	4.705	20642.550
102.124	4.755	20645.937
102.299	4.805	20668.566
102.011	4.689	20633.393
102.247	4.722	20662.354
102.055	4.788	20638.256
102.065	4.689	20640.162
102.087	4.772	20642.595
102.036	4.656	20636.396
102.005	4.700	20634.392
101.805	4.767	20608.446
101.893	4.734	20620.104
101.988	4.734	20630.963
101.781	4.750	20605.641
101.969	4.734	20629.104
101.695	4.684	20594.565
101.599	4.816	20583.549
101.739	4.783	20601.363
101.735	4.767	20600.602
101.759	4.806	20605.359
101.660	4.839	20591.623
101.463	4.789	20568.473
101.642	4.806	20590.153
101.523	4.739	20574.202
101.548	4.806	20579.335
101.562	4.789	20580.042
101.375	4.905	20558.814
101.644	4.806	20590.534
101.410	4.773	20561.743
101.558	4.800	20581.426
101.317	4.883	20551.141
101.225	4.817	20540.929
101.351	4.866	20553.876
101.361	4.817	20555.965
101.476	4.751	20570.943
101.129	5.032	20527.633
101.169	4.685	20533.645
101.092	4.899	20524.148
101.137	4.982	20529.151
101.156	4.717	20533.134
101.125	4.981	20526.685
100.759	4.750	20483.459
101.031	4.866	20518.072
100.984	4.800	20510.550
100.882	4.882	20500.059
100.934	4.833	20504.609
100.890	4.750	20499.618
100.940	4.899	20505.746
100.693	4.866	20476.083
100.799	4.872	20489.454
100.873	4.839	20496.207
100.605	5.004	20464.360
100.815	5.186	20490.715
100.687	4.955	20474.947
100.585	4.839	20464.495
100.688	4.905	20475.136
100.646	4.822	20470.727
100.492	5.070	20451.650
100.391	4.889	20439.452
100.531	4.988	20457.632
100.546	4.889	20458.510
100.331	4.889	20433.239
100.268	4.972	20424.505
100.443	4.955	20445.927
100.281	5.021	20427.149
100.292	5.005	20427.455
100.441	4.839	20447.509
100.229	5.038	20420.684
100.215	5.054	20417.852
100.218	5.126	20420.568
100.114	4.845	20405.499
100.088	5.027	20404.327
100.132	4.928	20409.084
100.122	5.011	20407.009
99.981	5.110	20390.670
99.966	5.044	20389.615
99.854	4.994	20374.844
99.941	4.961	20384.524
99.954	5.093	20387.164
99.727	5.231	20361.188
99.954	5.066	20387.164
99.906	5.132	20381.473
99.831	5.149	20372.284
99.849	5.066	20373.901
99.844	5.165	20374.922
